Escherichia coli bacteriophage T5 (ATCC 11303-B5),$235.00,$199.75,NA,T5,T5,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,"Temperature: 37Celsius 
Pseudomonas aeruginosa bacteriophage PP7  (ATCC 15692-B4),$376.00,$319.60,NA,PP7,"PP7 [ATCC 15692-B2, ATCC 25247-B1]",1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15692-B4.ashx
Vibrio sp. bacteriophage (ATCC 11985-B1),$376.00,$319.60,NA,Vibrio sp. phage,NA,1,frozen,ATCC  8: Nutrient Agar/Broth w/ 3% NaCl,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11985-B1.ashx
Vibrio cholerae bacteriophage 138 pe/8 (ATCC 14100-B1),$376.00,$319.60,NA,138,138,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14100-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 3C (ATCC 27703-B1),$235.00,$199.75,NA,3C,3C,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27703-B1.ashx
Vibrio cholerae bacteriophage IV (ATCC 51352-B9),$376.00,$319.60,NA,IV,IV,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/51352-B9.ashx
Salmonella enterica subsp. enterica serovar Typhimurium bacteriophage P22 (ATCC 97540),"For-Profit:
$235.00",,NA,NA,P22 [Argo4],1,freeze-dried,"ATCC  1065: LB Agar/Broth, Miller","Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,"Potential bacteremia therapeutic agent
This is one of six bacteriophage strains deposited at the ATCC (97537-97539 are lambda strains and 97540-97542 are P22 strains) that remain in the mouse circulatory system for long periods of time. They are potential therapeutic agents for bacteremias.",https://www.atcc.org/~/ps/97540.ashx
Pseudomonas aeruginosa bacteriophage 113 (ATCC 14213-B1),"For-Profit:
$235.00",,NA,113,113,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14213-B1.ashx
Escherichia coli bacteriophage T7 (ATCC BAA-1025-B2),$402.00,$341.70,NA,Escherichia coli phage,T7,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1025-B2.ashx
Salmonella enterica subsp. enterica serovar Typhimurium bacteriophage P22 (ATCC 19585-B1),$235.00,$199.75,NA,P22,P22 [PLT-22(22)],1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Emerging infectious disease research,https://www.atcc.org/~/ps/19585-B1.ashx
Escherichia coli bacteriophage T4 (ATCC 11303-B4),$72.00,$61.20,NA,T4,T4,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Testing of aerosol containment on cell sorters,https://www.atcc.org/~/ps/11303-B4.ashx
Staphylococcus aureus subsp. aureus bacteriophage 71 (ATCC 27697-B1),"For-Profit:
$235.00",,NA,71,71,1,frozen,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27697-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 3A (ATCC 27702-B1),"For-Profit:
$235.00",,NA,3A,3A,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27702-B1.ashx
Mycobacterium tuberculosis bacteriophage DS6A (ATCC 25618-B2),"$1,159.00",$985.15,NA,DS6A,DS6A,3,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/en/My_Profile.aspx?sc_device=modal&streamfile=/~/ps/25618-B2.ashx&reloadafterclose=true
Streptococcus sp. bacteriophage (ATCC 21597-B1),"For-Profit:
$235.00",,NA,Streptococcus phage,NA,2,freeze-dried,NA,NA,NA,NA,NA,Induction of lytic enzyme in Streptococcus sp. Group C,https://www.atcc.org/~/ps/21597-B1.ashx
Xanthomonas citri subsp. malvacearum bacteriophage K (ATCC 14986-B1),"For-Profit:
$550.00",,NA,K,IMI strain K,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14986-B1.ashx
Xanthomonas citri subsp. malvacearum bacteriophage D (ATCC 14983-B1),$550.00,$467.50,NA,D,IMI strain D,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14983-B1.ashx
Xanthomonas citri subsp. malvacearum bacteriophage J (ATCC 14984-B1),$550.00,$467.50,NA,J,IMI strain J,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14984-B1.ashx
Xanthomonas citri subsp. malvacearum bacteriophage E (ATCC 14985-B1),$550.00,$467.50,NA,E,IMI strain E,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14985-B1.ashx
Xanthomonas citri subsp. malvacearum bacteriophage C (ATCC 14982-B1),$550.00,$467.50,NA,C,IMI strain C,1,frozen,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14982-B1.ashx
Lacticaseibacillus paracasei bacteriophage J1 (ATCC 27139-B1),$550.00,$467.50,NA,J1,J1,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27139-B1.ashx
Vibrio cholerae bacteriophage S-20 (ATCC 51352-B3),$550.00,$467.50,NA,S-20,S-20,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/51352-B3.ashx
Staphylococcus aureus subsp. aureus bacteriophage 187 (ATCC 15564-B1),"For-Profit:
$550.00",,NA,187,187 [NCTC 9753],1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 30Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live   Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15564-B1.ashx
Bacillus subtilis bacteriophage SPP1 (ATCC 27689-B1),"For-Profit:
$550.00",,NA,SPP1,SPP1,1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27689-B1.ashx
Escherichia coli bacteriophage T7M (Meselson) (ATCC 11303-B38),$550.00,$467.50,NA,T7M (Meselson),T7M (Meselson),1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B38.ashx
Escherichia coli bacteriophage 250 (ATCC 11303-B20),"For-Profit:
$235.00",,NA,250,250,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B20.ashx
Hafnia alvei bacteriophage 1672 (ATCC 51873-B1),,,NA,1672,1672 [HER 272],1,freeze-dried,ATCC  3: Nutrient agar or nutrient broth,Temperature: 30Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/51873-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 42E (ATCC 27690-B1),"For-Profit:
$376.00",,NA,42E,42E,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27690-B1.ashx
Streptococcus pyogenes bacteriophage A1 (ATCC 12202-B1),"For-Profit:
$235.00",,NA,A1,A1,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/12202-B1.ashx
Vibrio cholerae bacteriophage M-4 (ATCC 51352-B4),$550.00,$467.50,NA,M-4,M-4,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/51352-B4.ashx
Campylobacter jejuni subsp. jejuni bacteriophage 12 (ATCC 35922-B2),"For-Profit:
$235.00",,NA,12,12 [WI 3106],1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35922-B2.ashx
Escherichia coli bacteriophage PhiXcs70am-3 (ATCC 49696-B1),$550.00,$467.50,NA,phiXcs70am-3,PhiXcs70am-3,1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/49696-B1.ashx
Pseudomonas aeruginosa bacteriophage M6 (ATCC BAA-31-B1),"For-Profit:
$550.00",,NA,M6,HER-17 [M6Lindberg],1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37.0Celsius Atmosphere: Aerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-31-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 17 (ATCC 23361-B1),$550.00,$467.50,NA,17,17,1,frozen,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store vial at 4Celsius  upon receipt.  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/23361-B1.ashx
Xanthomonas campestris bacteriophage RR 68 (ATCC 33437-B1),$550.00,$467.50,NA,RR 68,RR 68,1,freeze-dried,NA,NA,NA,NA,NA,Characterization,https://www.atcc.org/~/ps/33437-B1.ashx
Escherichia coli bacteriophage 205 (ATCC 11303-B12),$550.00,$467.50,NA,205,205,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B12.ashx
Staphylococcus aureus subsp. aureus bacteriophage CDC 80 (ATCC 27700-B1),$550.00,$467.50,NA,CDC 80,CDC 80,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27700-B1.ashx
Pseudomonas aeruginosa bacteriophage Lindberg 16 (ATCC BAA-27-B1),$550.00,$467.50,NA,PB-1,HER-2 [16Lindberg],1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37.0Celsius Atmosphere: Aerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-27-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage P1 (ATCC 11987-B1),$550.00,$467.50,NA,P1,P1,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live   Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11987-B1.ashx
Pseudomonas aeruginosa bacteriophage 249 (ATCC 14214-B1),$550.00,$467.50,NA,249,249,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14214-B1.ashx
Escherichia coli bacteriophage fd (ATCC 15669-B2),$550.00,$467.50,NA,fd,fd,1,freeze-dried,"ATCC  274: Tryptone broth, 1%","Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15669-B2.ashx
Mycobacterium sp. bacteriophage B1 (ATCC 23239-B1),$550.00,$467.50,NA,B1,B1,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/23239-B1.ashx
Lactobacillus paracasei subsp. paracasei bacteriophage PL-1 (ATCC 27092-B1),$550.00,$467.50,NA,PL-1,PL-1,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27092-B1.ashx
Vibrio cholerae bacteriophage II (ATCC 51352-B7),"For-Profit:
$550.00",,NA,II,II,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/51352-B7.ashx
Pseudomonas aeruginosa bacteriophage Lindberg 44 (ATCC BAA-81-B1),"For-Profit:
$550.00",,NA,PB-1,HER-6 [44Lindberg],1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-81-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 77 (ATCC 27699-B1),$550.00,$467.50,NA,77,77,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27699-B1.ashx
Mycobacterium sp. bacteriophage (ATCC 11760-B1),"For-Profit:
$235.00",,NA,Mycobacterium sp. phage,NA,2,freeze-dried,"ATCC  1395: Middlebrook 7H9 broth with ADC enrichment
ATCC  173: Middlebrook 7H10 agar with Middlebrook OADC enrichment",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11760-B1.ashx
Escherichia coli bacteriophage fd (ATCC 15669-B2),"For-Profit:
$402.00",,NA,fd,fd,1,freeze-dried,"ATCC  274: Tryptone broth, 1%","Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15669-B2.ashx
Campylobacter jejuni subsp. jejuni bacteriophage 7 (ATCC 35922-B1),"For-Profit:
$235.00",,NA,7,7 [L2 106],1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35922-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 92 (ATCC 33741-B1),$550.00,$467.50,NA,92,92,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,"Temperature: 37Celsius 
Atmosphere: Aerobic",Store filtrate at 4Celsius .  Storage at -20Celsius  may cause inactivation of the phage.,NA,NA,Assay of methicillin-resistant strains,https://www.atcc.org/~/ps/33741-B1.ashx
Bacillus stearothermophilus bacteriophage (ATCC 12016-B1),$550.00,$467.50,NA,Bacillus stearothermophilus phage,NA,1,freeze-dried,ATCC  266: Trypticase broth (supplemented),Temperature: 55Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/12016-B1.ashx
Bacillus weihenstephanensis bacteriophage (ATCC 12826-B2),"For-Profit:
$376.00",,NA,Bacillus cereus phage,NA,1,frozen,ATCC  3: Nutrient agar or nutrient broth,Temperature: 30Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/12826-B2.ashx
Escherichia coli bacteriophage Alpha 3 (ATCC 13706-B2),"For-Profit:
$251.00",,NA,alpha 3,Alpha 3,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/13706-B2.ashx
Staphylococcus aureus subsp. aureus bacteriophage CDC 47 (ATCC 27691-B1),$550.00,$467.50,NA,CDC 47,CDC 47,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27691-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 53 (ATCC 27694-B1),$550.00,$467.50,NA,CDC 53,CDC 53,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/27694-B1.ashx
Mycobacterium smegmatis bacteriophage (ATCC 11727-B1),"For-Profit:
$235.00",,NA,Mycobacterium smegmatis phage,NA,1,freeze-dried,"ATCC  1395: Middlebrook 7H9 broth with ADC enrichment
ATCC  173: Middlebrook 7H10 agar with Middlebrook OADC enrichment",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11727-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 187 (ATCC 27709-B1),$550.00,$467.50,NA,187,187,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27709-B1.ashx
Lactococcus lactis subsp. lactis bacteriophage F-68 (ATCC 11955-B1),$550.00,$467.50,NA,F-68,F-68,1,frozen,ATCC  33: Tomato juice agar,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11955-B1.ashx
Vibrio cholerae bacteriophage N-4 (ATCC 51352-B1),$550.00,$467.50,NA,N-4,N-4,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/51352-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage CDC 42D (ATCC 27712-B1),$550.00,$467.50,NA,CDC 42D,CDC 42D,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27712-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 85 (ATCC 27708-B1),"For-Profit:
$550.00",,NA,85,85,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius . Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27708-B1.ashx
Lactococcus lactis subsp. cremoris bacteriophage hp (ATCC 11602-B1),$550.00,$467.50,NA,hp,HP,1,frozen,ATCC  33: Tomato juice agar,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11602-B1.ashx
Streptococcus pyogenes bacteriophage A25 (ATCC 12204-B1),$550.00,$467.50,NA,A25,A25,1,NA,ATCC  235: Todd-Hewitt broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/12204-B1.ashx
Escherichia coli bacteriophage S13 (ATCC 13706-B5),"For-Profit:
$251.00",,NA,S13,S13,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/13706-B5.ashx
Erwinia amylovora bacteriophage phi Ea116C (ATCC 29780-B6),$550.00,$467.50,NA,Erwinia amylovora phage,Phi Ea116C,1,freeze-dried,ATCC  272: Nutrient glucose medium,Temperature: 26.0Celsius Atmosphere: Aerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29780-B6.ashx
Escherichia coli bacteriophage R17 (ATCC 25868-B1),$550.00,$467.50,NA,R 17,R 17,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/25868-B1.ashx
Xanthomonas citri subsp. malvacearum bacteriophage A (ATCC 14981-B1),"For-Profit:
$550.00",,NA,A,IMI strain A,1,freeze-dried,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14981-B1.ashx
Escherichia coli bacteriophage f1 (ATCC 15766-B2),$550.00,$467.50,NA,f1 bacteriophage,f1,1,freeze-dried,"ATCC  275: Tryptone broth, 1% with 0.05 M CaCl2",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15766-B2.ashx
Escherichia coli bacteriophage If1 (ATCC 27065-B1),$550.00,$467.50,NA,If1,If1,1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27065-B1.ashx
Erwinia amylovora bacteriophage phi Ea125 (ATCC 29780-B3),$550.00,$467.50,NA,Erwinia amylovora phage,Phi Ea125,1,freeze-dried,ATCC  272: Nutrient glucose medium,Temperature: 26.0Celsius Atmosphere: Aerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29780-B3.ashx
Vibrio cholerae bacteriophage D-10 (ATCC 51352-B5),"For-Profit:
$550.00",,NA,D-10,D-10,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/51352-B5.ashx
Corynebacterium sp. bacteriophage DLC 2921/49 (ATCC 12052-B1),$550.00,$467.50,NA,DLC 2921/49,DLC 2921/49,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/12052-B1.ashx
